word,pos,wl,freq_per_million
corporal,nn1,8,1.560052737
corporal,np0,8,2.250933235
corporation,nn0,11,37.15154161
corporations,nn2,12,11.41067145
corporatism,nn1,11,1.526623035
corporatist,nn1,11,1.738344478
corps,nn1,5,13.05987005
corpse,nn1,6,8.881157367
corpses,nn2,7,3.576978061
corpus,nn1,6,6.139921843
correction,nn1,10,6.095348908
corrections,nn2,11,2.139500896
correctness,nn1,11,1.961209155
correlation,nn1,11,14.04047463
correlations,nn2,12,4.056137116
correspondence,nn1,14,14.8539307
correspondent,nn1,13,17.95174971
correspondent,nn1-np0,13,1.092036916
correspondents,nn2,14,3.064389305
corridor,nn1,8,21.26129016
corridors,nn2,9,7.822550152
corrie,np0,6,1.04746398
corrosion,nn1,9,2.785808459
corruption,nn1,10,14.98764951
cortex,nn1,6,3.810985972
cosmetics,nn2,9,2.195217066
cosmo,nn1-np0,5,2.028068558
cosmology,nn1,9,1.426333931
cosmos,nn1,6,2.640946419
cossacks,nn2,8,1.994638856
costa,np0,5,6.195638012
costing,nn1-vvg,7,1.905492986
costings,nn2,8,1.002891045
costs,nn2,5,102.6180404
costs,nn2-vvz,5,42.9794529
costume,nn1,7,5.571616918
costume,nn1-vvb,7,1.04746398
costumes,nn2,8,4.334717962
cotswold,np0,8,2.518370847
cotswolds,np0,9,1.950065921
cottage,nn1,7,26.62118563
cottage,nn1-np0,7,1.983495623
cottage,np0,7,4.869593186
cottages,nn2,8,8.446571247
cotton,nn1,6,21.99674359
cotton,nn1-np0,6,1.214612488
cotton,np0,6,2.574087016
couch,nn1,5,4.858449952
cough,nn1,5,4.613298808
coughing,nn1-vvg,8,1.04746398
coun.,np0,5,1.270328657
council,nn0,7,296.8334629
council,np0,7,3.420972787
councillor,nn1,10,11.70039553
councillor,np0,10,3.933561544
councillors,nn2,11,18.62034374
councils,nn2,8,33.28483947
counsel,nn1,7,8.257136272
counsel,nn1-np0,7,1.025177513
counsel,nn1-vvb,7,2.250933235
counsel,np0,7,1.114323384
counselling,nn1,11,15.13251155
counsellor,nn1,10,6.385072988
counsellors,nn2,11,3.766413036
count,nn1,5,15.76767588
count,nn1-vvb,5,3.755269802
count,np0,5,4.468436768
countenance,nn1,11,3.331826917
counter,nn1,7,15.93482438
counter-attack,nn1,14,1.19232602
counterpart,nn1,11,7.733404282
counterparts,nn2,12,8.546860352
counterparts,nn2-vvz,12,1.704914777
counters,nn2,8,1.827490349
countess,nn1,8,3.48783219
countess,np0,8,1.682628309
counties,nn2,8,13.53902911
counties,np0,8,2.886097563
counting,nn1-vvg,8,1.571195971
countries,nn2,9,180.3198099
country,nn1,7,326.4076055
country,np0,7,5.493614281
countrymen,nn2,10,2.752378757
countryside,nn1,11,40.0153527
counts,nn2,6,9.772616073
counts,nn2-vvz,6,5.761051893
county,nn1,6,60.22917888
county,nn1-np0,6,8.101130998
county,np0,6,28.31495717
couple,nn1,6,110.6857417
couple,nn1-vvb,6,1.404047463
couples,nn2,7,13.42759677
couples,nn2-vvz,7,2.808094926
couplet,nn1,7,1.069750448
coupling,nn1,8,1.10318015
coupon,nn1,6,6.084205674
coupons,nn2,7,2.028068558
courage,nn1,7,15.71195971
courage,nn1-np0,7,1.24804219
courage,nn1-vvb,7,3.888988608
courage,np0,7,1.036320747
courgettes,nn2,10,1.036320747
courier,nn1,7,1.838633583
courier,np0,7,1.170039553
course,nn1,6,192.6330833
courses,nn2,7,85.39060088
coursework,nn1,10,1.62691214
court,nn1,5,258.9353246
court,nn1-vvb,5,1.080893682
court,np0,5,49.37566912
courtaulds,np0,10,5.605046619
courtesy,nn1,8,11.47753085
courtiers,nn2,9,2.039211792
courtney,np0,8,3.064389305
courtroom,nn1,9,2.217503533
courts,nn2,6,62.2461042
courts,nn2-vvz,6,2.663232887
courtship,nn1,9,2.863811096
courtyard,nn1,9,9.193167914
courtyards,nn2,10,1.181182787
cousin,nn1,6,18.66491667
cousins,nn2,7,6.6525106
covenant,nn1,8,9.605467566
covenants,nn2,9,4.791590549
covent,np0,6,3.721840101
coventry,np0,8,13.07101329
cover,nn1,5,41.15196255
cover,nn1-vvb,5,14.56420662
cover-up,nn1,8,1.604625672
coverage,nn1,8,18.5423411
coverage,nn1-vvb,8,4.435007066
covering,nn1,8,2.652089653
covering,nn1-vvg,8,3.498975424
coverings,nn2,9,1.002891045
covers,nn2,6,6.786229406
covers,nn2-vvz,6,5.705335724
coward,nn1,6,1.782917414
coward,np0,6,1.504336568
cowardice,nn1,9,1.181182787
cowboy,nn1,6,2.73009229
cowboys,nn2,7,1.415190697
cowley,nn1-np0,6,1.493193334
cowley,np0,6,3.276110748
cr.app.r.,nn0,9,1.348331294
crabb,np0,5,1.002891045
crabs,nn2,5,1.582339205
crack,nn1,5,10.79779359
crack,nn1-vvb,5,1.33718806
crackdown,nn1,9,3.053246071
cracker,nn1,7,1.526623035
crackers,nn2,8,1.348331294
crackling,nn1,9,1.125466617
cracks,nn2,6,5.527043982
cracks,nn2-vvz,6,1.147753085
cradle,nn1,6,3.654980698
craft,nn1,5,17.14943687
craft,nn1-vvb,5,3.231537812
crafts,nn2,6,2.696662588
crafts,nn2-vvz,6,1.259185423
crafts,np0,6,1.259185423
craftsman,nn1,9,2.707805822
craftsmanship,nn1,13,2.00578209
craftsmen,nn2,9,6.21792448
crags,nn2,5,2.094927961
craig,np0,5,13.48331294
craigavon,np0,9,1.014034279
cramlington,np0,11,1.303758359
crane,nn1,5,2.741235523
crane,np0,5,2.73009229
cranes,nn2,6,1.147753085
cranston,nn1-np0,8,4.468436768
cranston,np0,8,4.111853285
crash,nn1,5,18.82092195
crash,nn1-vvb,5,4.813877017
crashes,nn2-vvz,7,1.036320747
crate,nn1,5,2.518370847
crater,nn1,6,2.886097563
craters,nn2,7,1.894349752
crates,nn2,6,2.484941145
craven,np0,6,2.351222339
crawford,nn1-np0,8,1.660341841
crawford,np0,8,7.142812888
crawl,nn1,5,1.025177513
crawley,np0,7,1.894349752
craze,nn1,5,1.470906866
cream,nn1,5,17.99632264
cream,nn1-vvb,5,1.671485075
creams,nn2,6,1.994638856
crease,nn1,6,1.058607214
creating,nn1-vvg,8,1.214612488
creation,nn1,8,51.22544594
creations,nn2,9,2.707805822
creativity,nn1,10,8.502287416
creator,nn1,7,4.936452589
creators,nn2,8,1.77177418
creature,nn1,8,19.50065921
creatures,nn2,9,19.72352389
creatures,nn2-vvz,9,2.618659951
creche,nn1,6,1.158896319
credence,nn1,8,1.972352389
credentials,nn2,11,4.134139753
credibility,nn1,11,10.39663717
credit,nn1,6,72.24158495
credit,nn1-vvb,6,3.186964877
creditor,nn1,8,8.457714481
creditors,nn2,9,13.11558622
credits,nn2,7,6.997950848
credits,nn2-vvz,7,1.470906866
creed,nn1,5,8.312852441
creek,nn1,5,1.437477165
creek,np0,5,1.849776817
creep,nn1,5,1.4820501
creggan,nn1-np0,7,1.10318015
creggan,np0,7,2.351222339
cremation,nn1,9,1.548909503
crematorium,nn1,11,1.170039553
creole,nn1,6,2.328935872
creole,nn1-np0,6,4.178712688
crescendo,nn1,9,1.326044826
crescent,nn1,8,1.404047463
crescent,np0,8,4.256715325
crest,nn1,5,6.318213585
crests,nn2,6,1.33718806
cretaceous,np0,10,1.19232602
crete,np0,5,2.072641493
crewe,np0,5,3.688410399
crews,nn2,5,11.28809587
crick,np0,5,1.10318015
cricket,nn1,7,30.35416897
cricket,nn1-np0,7,3.888988608
cricketer,nn1,9,2.184073832
cricketers,nn2,10,2.663232887
cries,nn2,5,6.385072988
cries,nn2-vvz,5,1.470906866
crilly,np0,6,3.175821643
crime,nn1,5,70.42523784
crime,nn1-np0,5,4.59101234
crimes,nn2,6,18.5089114
criminal,np0,8,4.903022887
criminality,nn1,11,1.760630946
criminals,nn2,9,9.505178461
criminology,nn1,11,2.484941145
cripple,nn1,7,1.04746398
cripps,np0,6,1.415190697
crises,nn2,6,6.373929754
crisis,nn1,6,60.84205674
crisis,nn1-np0,6,2.351222339
crisps,nn2,6,2.652089653
criteria,nn2,8,39.74791509
criterion,nn1,9,12.14612488
critic,nn1,6,12.75900274
criticism,nn1,9,51.69346176
criticisms,nn2,10,12.45813543
critics,nn2,7,29.56299936
critique,nn1,8,9.928621347
critiques,nn2,9,1.069750448
croat,nn1-np0,5,1.04746398
croatia,np0,7,9.03716264
croats,nn2,6,1.749487712
croats,np0,6,1.092036916
crockery,nn1,8,1.348331294
crocodile,nn1,9,2.574087016
crocodiles,nn2,10,1.348331294
croft,np0,5,1.849776817
crohn,np0,5,8.870014133
cromwell,np0,8,4.412720599
cronies,nn2,7,1.19232602
crook,nn1,5,2.228646767
crook,nn1-np0,5,1.069750448
crops,nn2,5,12.01240607
crops,nn2-vvz,5,4.524152937
crosby,np0,6,4.334717962
crosland,np0,8,1.014034279
cross,nn1,5,20.87127697
cross,nn1-np0,5,3.855558907
cross,nn1-vvb,5,4.836163484
cross,np0,5,19.79038329
cross-section,nn1,13,2.262076469
crosses,nn2,7,3.030959603
crosses,nn2-vvz,7,1.225755722
crossing,nn1,8,3.242681046
crossing,nn1-vvg,8,3.54354836
crossings,nn2,9,2.094927961
crossover,nn1,9,1.114323384
crossroads,nn1,10,5.059028161
crossword,nn1,9,1.693771543
crowd,nn0,5,46.24442042
crowds,nn2,6,14.1296205
crowe,np0,5,1.938922687
crowley,np0,7,1.080893682
crown,nn1,5,43.89319808
crown,np0,5,11.49981732
crowns,nn2,6,2.250933235
crows,nn2,5,1.560052737
croydon,np0,7,6.429645923
crucifix,nn1,8,1.649198608
crucifixion,nn1,11,1.660341841
cruelty,nn1,7,8.067701297
cruise,nn1,6,5.972773336
cruise,nn1-np0,6,1.092036916
cruise,nn1-vvb,6,1.4820501
cruiser,nn1,7,1.838633583
crumbs,nn2,6,2.273219702
crump,np0,5,1.002891045
crumwallis,np0,10,1.671485075
crunch,nn1,6,2.752378757
crusade,nn1,7,4.368147663
crusade,nn1-np0,7,1.225755722
crush,nn1,5,2.106071195
crust,nn1,5,6.786229406
crutch,nn1,6,1.125466617
crutches,nn2,8,1.04746398
crying,nn1-vvg,6,3.77755627
crypt,nn1,5,3.766413036
crypts,nn2,6,1.381760996
crystal,nn1,7,12.56956777
crystal,nn1-np0,7,2.707805822
crystal,np0,7,7.298818162
crystallization,nn1,15,1.125466617
crystals,nn2,8,6.07306244
cu&eacute;llar,np0,14,1.448620399
cubes,nn2,5,1.459763632
cubicle,nn1,7,1.91663622
cubism,nn1,6,1.805203881
cuckoo,nn1,6,3.799842738
cucumber,nn1,8,2.00578209
cuffs,nn2,5,1.571195971
cuisine,nn1,7,4.691301445
cul-de-sac,nn1,10,1.281471891
cullen,np0,6,1.526623035
culley,nn1-np0,6,2.418081742
culley,np0,6,1.33718806
culmination,nn1,11,3.342970151
culprit,nn1,7,2.094927961
culprits,nn2,8,1.560052737
cultivation,nn1,11,6.719370003
cultivation,nn1-np0,11,1.77177418
cults,nn2,5,1.092036916
culture,nn1,7,93.48058864
cultures,nn2,8,17.82917414
cumberland,np0,10,2.652089653
cumbria,np0,7,5.270749604
cunning,nn1,7,1.270328657
cunningham,np0,10,4.323574728
cupboard,nn1,8,12.26870045
cupboards,nn2,9,4.925309355
curate,nn1,6,2.540657314
curator,nn1,7,4.758160848
curators,nn2,8,1.493193334
cures,nn2,5,1.136609851
curfew,nn1,6,2.429224976
curia,nn1,5,1.147753085
curiosity,nn1,9,12.07926548
curling,nn1-vvg,7,1.91663622
curls,nn2,5,5.738765425
currencies,nn2,10,8.123417466
currency,nn1,8,33.80857146
currency,nn1-np0,8,5.103601096
current,nn1,7,2.228646767
currents,nn2,8,7.521682839
curricula,nn2,9,2.81923816
curriculum,nn1,10,55.21472365
curriculum,nn1-np0,10,1.849776817
currie,np0,6,3.54354836
curry,nn1,5,2.930670499
curry,np0,5,2.083784727
curse,nn1,5,4.044993882
curses,nn2,6,1.125466617
cursor,nn1,6,3.476688957
curtain,nn1,7,12.72557304
curtains,nn2,8,16.83742632
curtains,nn2-vvz,8,3.142391941
curtis,np0,6,6.964521147
curvature,nn1,9,4.35700443
curve,nn1,5,21.29471986
curve,nn1-vvb,5,4.758160848
curves,nn2,6,6.474218858
curves,nn2-vvz,6,2.496084379
curzon,np0,6,1.292615125
cushion,nn1,7,3.877845375
cushions,nn2,8,3.409829554
cushions,nn2-vvz,8,1.236898956
custard,nn1,7,2.273219702
custodian,nn1,9,1.404047463
custodians,nn2,10,1.092036916
custody,nn1,7,15.5448112
custom,nn1,6,13.22701856
custom,nn1-vvb,6,1.214612488
customer,nn1,8,46.38928246
customer,nn1-np0,8,1.927779453
customers,nn2,9,71.63985033
customs,nn2,7,20.63726906
customs,nn2-vvz,7,1.560052737
customs,np0,7,2.083784727
cut-off,nn1,7,1.537766269
cutbacks,nn2,8,2.540657314
cuthbert,np0,8,1.86092005
cuticle,nn1,7,1.092036916
cutlery,nn1,7,3.298397215
cutter,nn1,6,3.420972787
cutters,nn2,7,2.172930598
cutting,nn1,7,1.816347115
cutting,nn1-vvg,7,3.955848011
cuttings,nn2,8,5.304179306
cycle,nn1,5,27.86922782
cycle,nn1-vvb,5,4.88073642
cycles,nn2,6,6.819659107
cycles,nn2-vvz,6,2.094927961
cycling,nn1,7,1.504336568
cyclist,nn1,7,1.91663622
cyclists,nn2,8,5.348752241
cyclosporin,nn1,11,2.384652041
cylinder,nn1,8,8.936873536
cylinders,nn2,9,2.941813732
cynicism,nn1,8,3.019816369
cynics,nn2,6,1.125466617
cynthia,np0,7,1.760630946
cyprus,np0,6,7.309961396
cyril,np0,5,4.122996519
cytoplasm,nn1,9,1.381760996
czechoslovakia,np0,14,12.17955458
czechs,nn2,6,1.404047463
d&eacute;but,nn1,12,1.114323384
d'arcy,np0,6,3.978134479
d'ivoire,np0,8,1.448620399
d'you,nn1,5,1.582339205
d-i-y,nn1,5,1.738344478
daddy,nn1,5,6.151065077
daddy,nn1-np0,5,1.515479802
daddy,np0,5,4.579869106
daffodils,nn2,9,1.782917414
dagenham,np0,8,2.239790001
dagger,nn1,6,2.941813732
dailies,nn2,7,1.214612488
daily,np0,5,20.29182881
daine,np0,5,1.448620399
dairy,nn1,5,9.928621347
daisies,nn2,7,1.62691214
daisy,nn1,5,1.04746398
daisy,np0,5,4.769304081
dakota,np0,6,1.560052737
dalai,np0,5,1.214612488
dalek,nn1-np0,5,1.24804219
dales,nn2,5,2.206360299
dales,np0,5,1.994638856
daley,np0,5,1.4820501
dalgliesh,nn1-np0,9,2.462654678
dalglish,nn0,8,2.016925324
dallas,np0,6,3.54354836
dalton,np0,6,2.451511444
dalyell,np0,7,1.225755722
dalziel,np0,7,1.560052737
damage,nn1,6,61.76694515
damage,nn1-vvb,6,16.80399662
damages,nn2,7,19.87952916
damages,nn2-vvz,7,3.654980698
damascus,np0,8,2.852667862
damian,np0,6,5.326465773
damien,np0,6,1.437477165
damnation,nn1,9,1.025177513
dampness,nn1,8,1.270328657
dance,nn1,5,26.32031832
dance,nn1-vvb,5,10.04005369
dancer,nn1,6,5.515900748
dancers,nn2,7,8.636006222
dances,nn2,6,3.77755627
dances,nn2-vvz,6,2.262076469
dancing,nn1,7,3.933561544
dancing,nn1-vvg,7,12.62528394
danes,nn2,5,2.874954329
danger,nn1,6,63.61672196
dangers,nn2,7,17.35001508
daniel,np0,6,15.50023826
danielle,np0,8,1.582339205
daniels,np0,7,2.507227613
danny,np0,5,6.819659107
dante,np0,5,1.638055374
danube,nn1-np0,6,2.250933235
danzig,nn1-np0,6,2.106071195
daphne,np0,6,2.663232887
darcy,np0,5,1.04746398
darkness,nn1,8,35.66949151
darkness,nn1-np0,8,1.582339205
darling,nn1,7,6.162208311
darlington,np0,10,61.76694515
darren,nn1-np0,6,2.67437612
darren,np0,6,3.231537812
dartford,np0,8,1.359474528
dartmoor,nn1-np0,8,1.649198608
darts,nn2,5,2.228646767
darwin,np0,6,10.92036916
dashboard,nn1,9,1.894349752
database,nn1,8,35.29062156
databases,nn2,9,11.19895
datasets,nn2,8,1.080893682
dates,nn2,5,21.52872777
dates,nn2-vvz,5,5.11474433
dating,nn1,6,1.326044826
dating,nn1-vvg,6,2.028068558
daughter,nn1,8,98.99648939
daughter-in-law,nn1,15,1.682628309
daughters,nn2,9,22.1973218
dauntless,np0,9,1.515479802
davey,np0,5,1.170039553
david,np0,5,159.1810953
davide,nn1-np0,6,1.036320747
davidson,np0,8,4.468436768
davies,np0,6,22.1638921
davis,np0,5,14.89850364
davison,np0,7,1.704914777
dawson,nn1-np0,6,5.616189853
dawson,np0,6,5.437898112
daylight,nn1,8,10.22948866
daytime,nn1,7,5.437898112
deacon,nn1,6,1.24804219
deadline,nn1,8,8.301709207
deadline,nn1-vvb,8,1.125466617
deadlines,nn2,9,1.437477165
deadlock,nn1,8,2.796951693
deafness,nn1,8,1.816347115
dealer,nn1,6,18.87663812
dealers,nn2,7,18.35290613
dealing,nn1,7,2.217503533
dealing,nn1-vvg,7,8.680579158
dealings,nn2,8,9.70575667
deals,nn2,5,9.650040501
deals,nn2-vvz,5,10.29634806
deane,np0,5,3.276110748
dearth,nn1,6,1.314901593
death,nn1,5,216.9587628
death,nn1-np0,5,3.989277713
deaths,nn2,6,26.50975329
debacle,nn1,7,1.459763632
debate,nn1,6,62.01209629
debate,nn1-vvb,6,8.457714481
debates,nn2,7,9.594324332
debates,nn2-vvz,7,2.830381394
debbie,nn1-np0,6,1.036320747
debbie,np0,6,4.011564181
debenture,nn1,9,1.504336568
debentures,nn2,10,2.00578209
debit,nn1,5,2.050355026
deborah,np0,7,5.471327813
debris,nn1,6,8.480000949
debtor,nn1,6,9.516321695
debtors,nn2,7,4.000420947
debts,nn2,5,18.11889822
debts,nn2-vvz,5,1.816347115
debut,nn1,5,17.50602035
decade,nn1,6,40.7396629
decades,nn2,7,27.07805822
decay,nn1,5,7.744547515
decay,nn1-vvb,5,1.782917414
deceit,nn1,6,1.593482438
deceleration,nn1,12,1.10318015
december,np0,8,100.2779613
decency,nn1,7,3.48783219
decentralisation,nn1,16,2.139500896
decentralization,nn1,16,2.67437612
deception,nn1,9,7.276531694
decider,nn1,7,1.125466617
deciding,nn1-vvg,8,2.094927961
decision,nn1,8,174.0907422
decision,nn1-np0,8,1.704914777
decision-makers,nn2,15,1.638055374
decision-making,nn1,15,5.40446841
decisions,nn2,9,79.61840575
decks,nn2,5,2.529514081
declan,np0,6,1.203469254
declaration,nn1,11,22.1304624
declarations,nn2,12,3.008673135
decline,nn1,7,41.92084569
decline,nn1-vvb,7,3.220394578
declines,nn2-vvz,8,1.470906866
decomposition,nn1,13,1.794060647
decompression,nn1,13,1.002891045
deconstruction,nn1,14,1.181182787
decor,nn1,5,3.521261892
decoration,nn1,10,10.04005369
decorations,nn2,11,4.368147663
decorator,nn1,9,1.158896319
decorum,nn1,7,1.002891045
decrease,nn1,8,7.365677565
decrease,nn1-vvb,8,1.370617762
decreases,nn2,9,1.002891045
decreases,nn2-vvz,9,2.462654678
decree,nn1,6,8.546860352
decree,nn1-vvb,6,1.04746398
decrees,nn2,7,2.351222339
dedication,nn1,10,6.563364729
deduction,nn1,9,4.167569454
deductions,nn2,10,2.373508807
deeds,nn2,5,6.630224132
deeside,np0,7,1.571195971
defamation,nn1,10,1.571195971
default,nn1,7,10.36320747
defeat,nn1,6,28.17009514
defeat,nn1-vvb,6,5.54933045
defeats,nn2,7,2.785808459
defeats,nn2-vvz,7,1.203469254
defect,nn1,6,6.708226769
defection,nn1,9,2.072641493
defects,nn2,7,8.936873536
defence,nn1,7,125.8628262
defences,nn2,8,12.25755722
defendant,nn1,9,35.76978061
defendants,nn2,10,16.83742632
defender,nn1,8,13.00415389
defenders,nn2,9,6.964521147
defense,nn1,7,2.250933235
deference,nn1,9,3.376399852
defiance,nn1,8,4.423863833
deficiencies,nn2,12,4.457293534
deficiency,nn1,10,7.198529057
deficit,nn1,7,20.11353707
deficit,nn1-vvb,7,4.390434131
deficits,nn2,8,2.273219702
deficits,nn2-vvz,8,1.303758359
definition,nn1,10,50.84657599
definitions,nn2,11,14.50849045
deflation,nn1,9,1.459763632
deflection,nn1,10,1.270328657
defoe,np0,5,1.092036916
deforestation,nn1,13,1.938922687
deformation,nn1,11,2.29550617
defries,np0,7,3.086675772
degeneracy,nn1,10,1.04746398
degeneration,nn1,12,1.515479802
degradation,nn1,11,5.070171395
degree,nn1,6,105.1141248
degree,nn1-np0,6,1.025177513
degrees,nn2,7,30.67732275
dehydration,nn1,11,1.292615125
deirdre,np0,7,1.114323384
deities,nn2,7,1.62691214
deity,nn1,5,3.298397215
deixis,nn1,6,2.016925324
delaney,nn1-np0,7,2.596373484
delaney,np0,7,2.540657314
delay,nn1,5,22.35332707
delay,nn1-vvb,5,4.089566817
delays,nn2,6,7.532826073
delays,nn2-vvz,6,2.696662588
delegate,nn1,8,2.841524628
delegates,nn2,9,14.31905548
delegates,nn2-vvz,9,1.537766269
delegation,nn1,10,16.54770225
delegations,nn2,11,2.752378757
deletion,nn1,8,3.744126569
deletions,nn2,9,1.281471891
delhi,np0,5,6.50764856
delia,np0,5,2.562943782
deliberation,nn1,12,2.351222339
deliberations,nn2,13,2.518370847
delicacy,nn1,8,3.298397215
delight,nn1,7,18.95464075
delight,nn1-vvb,7,1.125466617
delights,nn2,8,3.92241831
delinquency,nn1,11,1.961209155
delirium,nn1,8,1.036320747
deliverance,nn1,11,1.181182787
deliveries,nn2,10,5.538187216
delivery,nn1,8,38.17671912
della,nn1,5,2.00578209
delors,np0,6,4.691301445
delta,nn1,5,2.384652041
delta,nn1-np0,5,2.284362936
delta,np0,5,2.763521991
deluge,nn1,6,1.214612488
delusion,nn1,8,1.593482438
delusions,nn2,9,1.214612488
demand,nn1,6,88.34355784
demand,nn1-vvb,6,13.48331294
demands,nn2,7,52.35091256
demands,nn2-vvz,7,8.379711844
demarcation,nn1,11,1.827490349
demeanour,nn1,9,1.838633583
dementia,nn1,8,6.875375276
demesne,nn1,7,1.292615125
demise,nn1,6,7.287674928
democracies,nn2,11,3.822129205
democracy,nn1,9,38.84531315
democracy,nn1-np0,9,5.359895475
democrat,nn1,8,10.14034279
democratization,nn1,15,1.19232602
democrats,nn2,9,21.00499578
demography,nn1,10,1.281471891
demolition,nn1,10,5.950486868
demon,nn1,5,2.897240797
demons,nn2,6,3.164678409
demonstrate,nn1-vvb,11,1.080893682
demonstrates,nn2-vvz,12,2.384652041
demonstration,nn1,13,19.75695359
demonstrations,nn2,14,15.72310294
demonstrators,nn2,13,8.089987764
dempster,nn1-np0,8,1.170039553
